"Longitude","Gender","Senior Citizen","Partner","Dependents","Tenure Months","Phone Service","Multiple Lines","Internet Service","Online Security","Online Backup","Device Protection","Tech Support","Streaming TV","Streaming Movies","Contract","Paperless Billing","Payment Method","Churn Label","Churn Value","Churn Score","CLTV","Churn Reason"
-117.120868,1,1,1,1,15,2,3,3,"No internet service",2,2,2,2,2,3,1,1,1,0,43,5218,16
-116.741796,1,1,2,1,72,2,1,1,"Yes",3,3,3,3,3,3,2,1,1,0,36,4592,16
-117.244933,2,1,2,1,28,2,3,2,"No",3,3,1,3,1,1,1,2,1,0,43,5530,16
-117.255039,2,1,2,2,70,2,1,2,"Yes",3,3,3,3,1,3,2,2,1,0,62,4226,16
-116.55783,1,1,1,1,13,2,1,3,"No internet service",2,2,2,2,2,2,1,4,1,0,34,2953,16
-117.334165,1,2,2,1,59,2,3,2,"Yes",3,3,3,1,1,2,2,3,1,0,30,5061,16
-117.320676,1,1,2,1,62,2,1,1,"Yes",1,3,3,3,3,3,1,4,1,0,31,4684,16
-117.201666,1,1,1,1,21,2,1,1,"Yes",1,3,3,1,1,2,2,3,1,0,25,4870,16
-117.02007,1,1,1,1,2,2,1,1,"No",1,3,1,1,3,1,1,3,1,0,54,3796,16
-116.924723,1,1,1,1,1,2,1,1,"No",1,1,1,1,1,1,1,2,1,0,20,5684,16
-117.178271,2,1,1,1,4,2,1,2,"No",1,3,1,1,3,1,1,3,1,0,55,3653,16
-117.25071,2,1,2,2,67,2,1,3,"No internet service",2,2,2,2,2,3,2,2,1,0,70,4890,16
-117.219551,2,2,2,1,72,2,3,2,"Yes",3,3,1,1,3,3,2,2,1,0,66,4680,16
-117.10909,2,1,2,1,53,2,1,3,"No internet service",2,2,2,2,2,3,1,2,1,0,61,4157,16
-117.029473,1,1,1,1,5,2,1,3,"No internet service",2,2,2,2,2,2,1,3,1,0,47,2575,16
-117.253349,2,2,2,1,71,2,1,2,"No",3,3,3,1,3,3,2,2,1,0,80,6412,16
-117.04254,1,1,2,1,50,2,3,1,"No",3,3,3,3,3,2,2,2,1,0,43,4625,16
-117.733655,2,1,2,2,56,2,3,2,"No",1,3,3,3,3,3,2,3,1,0,55,4478,16
-117.788091,2,1,1,1,2,2,1,1,"No",1,1,3,1,1,1,2,2,1,0,59,4697,16
-117.810896,2,1,2,2,46,2,1,3,"No internet service",2,2,2,2,2,3,1,2,1,0,75,3574,16
-117.833296,2,1,2,1,71,2,3,2,"Yes",3,3,3,3,3,3,2,3,1,0,47,6124,16
-117.732135,1,1,1,1,29,1,2,1,"No",1,1,3,1,1,1,2,3,1,0,39,4761,16
-117.905471,2,2,2,1,56,2,1,1,"Yes",3,3,3,3,3,3,2,1,1,0,70,6500,16
-117.684254,1,1,2,1,28,2,3,3,"No internet service",2,2,2,2,2,2,1,4,1,0,39,3493,16
-117.969501,1,1,2,2,19,2,1,3,"No internet service",2,2,2,2,2,1,1,4,1,0,64,3636,16
-118.005441,2,1,2,1,66,2,3,1,"No",1,1,3,1,3,1,1,3,1,0,72,5956,16
-118.016195,1,1,2,1,17,2,3,1,"No",1,3,3,1,1,2,2,4,1,0,27,4759,16
-118.043237,2,1,2,2,52,2,3,3,"No internet service",2,2,2,2,2,3,1,4,1,0,21,4676,16
-117.773669,1,1,1,1,19,2,1,1,"No",3,1,1,3,1,2,1,3,1,0,73,4033,16
-117.717854,1,1,1,1,36,2,1,1,"Yes",3,3,3,3,3,2,1,1,1,0,64,4898,16
-117.874882,2,2,1,1,34,2,1,2,"No",3,3,1,3,3,2,2,3,1,0,71,5626,16
-117.609432,2,1,2,1,8,2,1,3,"No internet service",2,2,2,2,2,1,2,1,1,0,31,4909,16
-117.584273,1,1,1,1,69,2,3,2,"No",1,3,3,3,3,3,1,3,1,0,63,5902,16
-117.602555,1,1,2,1,50,2,3,2,"Yes",1,3,1,3,3,2,2,4,1,0,26,6100,16
-117.635263,2,1,1,1,10,2,1,3,"No internet service",2,2,2,2,2,2,1,4,1,0,80,5039,16
-117.701175,1,1,2,2,12,2,3,3,"No internet service",2,2,2,2,2,3,1,2,1,0,49,2646,16
-117.993661,1,1,2,1,70,1,2,1,"Yes",1,3,3,1,3,3,2,1,1,0,26,5460,16
-117.611733,1,2,1,1,64,2,3,2,"Yes",1,3,3,3,3,1,2,1,1,0,26,5780,16
-117.665867,1,1,2,1,66,2,3,1,"Yes",3,3,3,3,3,3,1,2,1,0,20,4082,16
-117.644253,1,1,2,1,71,2,1,1,"Yes",1,3,3,3,3,3,2,2,1,0,72,5770,16
-117.640055,2,2,1,1,20,2,1,2,"No",1,1,1,3,3,1,1,3,1,0,33,4812,16
-117.858918,2,1,2,1,72,2,1,1,"Yes",3,1,3,3,3,3,2,1,1,0,55,4278,16
-117.907063,2,1,2,2,38,2,3,2,"No",1,3,1,3,3,1,2,2,1,0,34,3738,16
-117.872941,2,1,1,1,33,1,2,1,"No",3,1,1,3,1,2,2,3,1,0,40,2855,16
-117.950113,1,1,2,1,23,1,2,1,"Yes",1,1,3,1,1,3,1,4,1,0,73,4445,16
-117.818805,2,1,2,1,58,2,1,3,"No internet service",2,2,2,2,2,2,2,3,1,0,72,4801,16
-117.785046,1,2,2,1,70,2,3,2,"No",3,1,3,3,3,3,2,1,1,0,27,5004,16
-117.952151,2,1,2,1,4,2,1,2,"No",1,1,1,1,1,1,1,3,1,0,68,2896,16
-117.923782,2,1,2,2,45,2,1,3,"No internet service",2,2,2,2,2,3,1,4,1,0,62,4210,16
-117.906099,2,1,2,2,36,2,1,3,"No internet service",2,2,2,2,2,3,1,2,1,0,39,5745,16
-117.870494,2,1,1,1,54,2,1,1,"Yes",3,1,3,3,1,1,2,4,1,0,65,6092,16
-117.726668,1,1,2,1,41,2,3,1,"Yes",3,3,1,3,1,2,2,2,1,0,44,2894,16
-117.862898,2,2,1,1,5,2,1,2,"No",1,1,1,1,1,1,2,4,1,0,36,5171,16
-117.929029,1,1,2,1,67,1,2,1,"Yes",1,1,3,1,1,3,1,2,1,0,25,5655,16
-117.961212,1,2,2,1,72,2,3,1,"Yes",3,3,3,3,3,3,2,2,1,0,25,4993,16
-117.914922,1,1,2,2,56,2,3,3,"No internet service",2,2,2,2,2,3,2,2,1,0,76,5243,16
-117.931889,2,1,2,1,44,2,3,3,"No internet service",2,2,2,2,2,2,1,3,1,0,58,5331,16
-117.969795,1,1,2,1,69,2,3,2,"No",1,3,3,3,3,3,1,1,1,0,34,5268,16
-117.559639,1,1,1,1,40,2,1,3,"No internet service",2,2,2,2,2,3,1,2,1,0,75,3878,16
-117.810462,2,1,2,2,30,2,3,1,"Yes",1,1,1,1,1,1,2,1,1,0,38,2613,16
-117.848299,1,1,1,1,11,2,1,1,"No",1,1,3,3,3,1,1,4,1,0,75,5541,16
-117.844535,1,1,1,1,15,2,1,3,"No internet service",2,2,2,2,2,2,1,2,1,0,71,4359,16
-117.821288,2,1,1,1,11,2,1,1,"No",1,3,1,3,3,1,2,3,1,0,47,2288,16
-117.789749,2,2,2,1,72,2,1,1,"Yes",3,3,3,3,1,3,1,1,1,0,58,5590,16
-117.854783,2,2,2,1,72,2,3,2,"Yes",3,3,3,1,1,3,2,1,1,0,39,4988,16
-117.617809,1,1,1,1,15,2,1,1,"Yes",3,3,3,1,1,2,1,2,1,0,28,2976,16
-117.513063,1,1,1,1,60,2,3,1,"No",1,3,3,3,3,2,1,2,1,0,52,4159,16
-117.600213,2,1,1,1,56,2,1,1,"Yes",1,3,1,1,1,2,1,4,1,0,63,4753,16
-117.488725,1,1,1,1,8,2,1,3,"No internet service",2,2,2,2,2,3,1,4,1,0,23,4249,16
-117.732197,1,1,2,1,49,2,3,1,"No",1,1,1,1,1,1,2,2,1,0,40,5224,16
-119.167798,2,1,1,1,70,2,3,2,"Yes",3,3,3,3,3,3,2,1,1,0,26,4511,16
-118.993111,2,2,2,1,52,2,1,2,"Yes",1,3,3,3,3,2,2,1,1,0,78,5490,16
-118.865111,1,1,1,1,40,2,1,3,"No internet service",2,2,2,2,2,3,2,1,1,0,27,3091,16
-118.931948,1,2,1,1,40,2,1,2,"No",1,1,1,3,3,1,2,3,1,0,59,5742,16
-119.18012,2,1,1,2,1,2,1,1,"No",1,3,1,1,1,1,2,3,1,0,49,5323,16
-119.100972,1,2,2,1,44,2,3,2,"No",1,3,3,3,3,1,1,3,1,0,32,2944,16
-118.685703,1,2,1,1,7,2,1,1,"Yes",1,1,1,1,1,1,2,3,1,0,34,5525,16
-119.014627,1,2,1,1,8,2,3,2,"No",1,1,3,3,3,1,2,2,1,0,42,5157,16
-119.80079,2,1,1,2,3,2,1,1,"Yes",1,3,1,1,1,1,1,4,1,0,36,4648,16
-119.726936,2,2,2,1,8,2,1,1,"No",1,3,3,1,3,1,2,2,1,0,78,4537,16
-119.802602,1,1,1,1,5,2,1,2,"No",3,1,1,3,1,1,2,4,1,0,67,2689,16
-120.091246,1,1,2,2,72,2,3,2,"Yes",1,3,3,3,3,3,1,4,1,0,28,5246,16
-118.817644,1,1,2,1,54,2,3,1,"Yes",3,3,3,3,3,3,1,2,1,0,27,5907,16
-120.129921,2,1,2,1,72,2,3,1,"No",3,3,3,3,3,3,1,1,1,0,62,6450,16
-118.69759,2,2,1,1,1,2,1,1,"No",1,1,1,1,1,1,1,3,1,0,44,4576,16
-120.387793,2,1,2,2,69,2,3,2,"No",1,3,1,1,1,3,2,2,1,0,63,4072,16
-119.004073,1,1,2,1,8,2,3,2,"No",1,1,3,1,3,1,2,3,1,0,76,4969,16
-119.234281,2,1,2,1,67,2,1,2,"Yes",3,1,1,3,3,2,2,2,1,0,31,4078,16
-119.201028,2,1,2,2,34,2,3,2,"No",3,1,1,3,3,1,2,1,1,0,39,5789,16
-119.57013,1,1,1,1,3,2,1,2,"No",1,1,1,1,1,1,2,3,1,0,40,4764,16
-118.999073,1,1,2,1,9,2,1,1,"No",3,1,3,3,1,2,2,4,1,0,65,2205,16
-118.738483,2,1,2,2,71,2,1,2,"Yes",3,3,1,3,3,2,2,1,1,0,74,6101,16
-119.622676,2,1,1,1,57,2,3,2,"No",1,1,3,3,1,3,2,2,1,0,24,5076,16
-119.224243,1,2,2,2,48,2,1,2,"Yes",1,3,3,3,3,1,2,3,1,0,71,3847,16
-118.397782,2,1,1,1,18,2,1,3,"No internet service",2,2,2,2,2,2,1,4,1,0,57,5586,16
-120.000951,2,1,2,2,43,2,3,2,"No",1,3,3,3,3,2,2,2,1,0,60,3927,16
-118.466318,1,1,2,1,72,2,3,1,"Yes",3,3,3,3,3,3,2,1,1,0,28,5197,16
-118.905553,2,1,2,1,35,2,3,1,"No",1,1,3,3,3,2,2,1,1,0,66,4719,16
-119.718285,2,1,1,1,4,2,1,3,"No internet service",2,2,2,2,2,1,1,4,1,0,76,4676,16
-118.997291,1,1,2,2,71,2,3,2,"Yes",3,3,1,3,1,3,1,1,1,0,41,4080,16
-119.825657,2,1,2,2,11,2,1,2,"No",1,1,1,3,3,1,1,3,1,0,65,2004,16
-119.085807,2,1,2,1,63,2,3,1,"Yes",3,3,3,3,3,3,2,2,1,0,80,5004,16
-119.893068,1,2,1,1,65,2,3,2,"No",3,3,1,3,1,1,2,1,1,0,62,4168,16
-119.750142,1,1,2,2,4,2,1,3,"No internet service",2,2,2,2,2,1,2,3,1,0,26,2951,16
-119.330928,1,2,2,1,26,2,1,2,"No",1,3,1,3,1,1,2,2,1,0,23,3935,16
-118.891593,1,2,2,1,35,2,3,2,"No",1,3,1,3,3,1,1,1,1,0,35,3199,16
-118.636698,1,1,1,1,57,2,3,2,"No",3,1,3,1,3,2,1,3,1,0,70,4507,16
-119.127437,2,1,2,2,28,2,3,1,"No",3,1,1,1,3,1,1,3,1,0,48,2434,16
-118.594938,1,1,2,1,25,2,3,3,"No internet service",2,2,2,2,2,2,2,4,1,0,78,3428,16
-118.693138,1,1,2,2,57,2,3,1,"Yes",3,1,3,1,1,1,1,1,1,0,76,4491,16
-119.813805,2,2,2,1,16,2,3,2,"No",1,1,1,3,1,1,2,2,1,0,80,3739,16
-119.129075,2,1,1,1,5,2,1,1,"Yes",1,3,1,1,1,1,2,4,1,0,69,2612,16
-118.854708,2,1,2,2,72,2,1,3,"No internet service",2,2,2,2,2,3,1,1,1,0,56,5092,16
-119.375243,1,1,2,2,48,1,2,1,"Yes",1,3,1,1,3,2,1,2,1,0,21,5269,16
-119.402559,1,1,2,1,68,2,3,2,"Yes",3,3,3,3,3,3,1,1,1,0,77,5782,16
-119.375646,1,1,1,1,30,2,3,2,"Yes",1,1,3,3,3,1,1,1,1,0,35,5503,16
-119.4464,1,1,2,1,3,2,1,1,"No",1,1,1,1,1,1,2,4,1,0,39,4047,16
-118.244914,1,2,1,1,14,1,2,1,"Yes",1,3,3,1,1,3,1,4,1,0,47,3162,16
-118.552784,1,1,1,2,4,2,1,3,"No internet service",2,2,2,2,2,1,2,1,1,0,57,4462,16
-119.094348,1,1,2,2,71,2,3,2,"No",3,3,1,1,3,3,2,2,1,0,26,4865,16
-119.211689,2,1,2,2,72,2,3,2,"No",3,3,3,1,1,3,1,1,1,0,35,4461,16
-119.020428,1,1,1,1,5,2,3,2,"No",1,1,1,3,1,1,2,3,1,0,54,4456,16
-119.023552,1,1,1,1,49,2,1,1,"Yes",3,3,3,1,1,3,1,1,1,0,66,5075,16
-118.962329,2,1,2,2,9,2,1,3,"No internet service",2,2,2,2,2,3,1,4,1,0,65,4406,16
-118.925185,2,1,2,2,67,2,1,1,"Yes",3,1,1,1,1,3,2,1,1,0,57,6005,16
-119.064803,2,1,1,1,46,2,1,1,"No",1,1,1,1,1,1,2,2,1,0,75,3150,16
-119.194488,1,1,2,1,67,2,3,1,"Yes",3,3,1,1,3,2,1,4,1,0,25,4931,16
-119.245341,1,1,2,1,55,2,1,3,"No internet service",2,2,2,2,2,2,1,3,1,0,28,4888,16
-119.051348,2,1,2,1,33,2,3,1,"Yes",3,3,1,3,1,1,2,1,1,0,75,4959,16
-120.727344,2,1,2,2,49,1,2,1,"Yes",1,1,1,1,3,1,2,3,1,0,39,4810,16
-120.483243,2,1,1,1,1,2,1,1,"No",1,1,1,1,1,1,2,3,1,0,59,5479,16
-120.69461,2,1,2,1,14,2,3,2,"No",3,3,1,1,1,1,2,3,1,0,79,4965,16
-120.728305,2,2,1,1,18,2,3,2,"No",1,3,3,3,1,1,1,1,1,0,47,3728,16
-121.032256,1,1,2,1,72,2,3,2,"Yes",3,3,3,3,3,3,2,2,1,0,41,4743,16
-120.536546,2,1,1,1,64,2,3,2,"Yes",1,3,3,1,3,3,1,2,1,0,59,5213,16
-120.918713,2,1,2,1,69,2,3,2,"Yes",3,3,3,3,3,3,2,1,1,0,52,5532,16
-120.469476,1,1,1,1,1,2,3,3,"No internet service",2,2,2,2,2,1,2,3,1,0,54,5249,16
-120.61843,2,1,2,2,71,2,3,1,"Yes",3,3,3,3,3,3,1,2,1,0,63,6291,16
-120.594655,1,1,2,2,66,2,1,1,"No",1,1,3,1,1,2,2,2,1,0,59,5232,16
-120.382917,2,1,1,1,2,2,1,3,"No internet service",2,2,2,2,2,1,1,4,1,0,56,3954,16
-120.550507,1,2,2,1,71,2,1,2,"Yes",3,3,3,3,3,3,2,1,1,0,26,5011,16
-120.275839,2,1,1,1,11,2,1,1,"No",3,1,1,3,1,2,2,3,1,0,58,2738,16
-120.02609,2,1,1,2,47,2,1,1,"Yes",3,1,1,1,1,1,2,3,1,0,52,5491,16
-120.604741,2,1,2,2,60,2,3,2,"No",3,1,3,3,3,1,2,1,1,0,53,6237,16
-120.85305,2,1,2,2,21,1,2,1,"No",1,1,1,1,1,1,2,3,1,0,44,4302,16
-120.608661,2,2,2,1,48,2,3,2,"No",1,3,1,1,3,1,2,2,1,0,60,3594,16
-121.223355,1,1,1,2,3,1,2,1,"No",3,1,1,1,1,1,1,4,1,0,69,5880,16
-120.256729,2,1,1,1,5,2,3,2,"No",3,3,1,3,3,1,1,3,1,0,66,4024,16
-120.418784,1,1,1,1,1,2,1,1,"No",1,1,1,1,3,1,2,3,1,0,45,5286,16
-120.490081,2,1,2,2,71,2,3,1,"Yes",1,3,3,3,3,2,1,3,1,0,32,5280,16
-120.032564,1,1,2,1,8,2,1,3,"No internet service",2,2,2,2,2,2,1,3,1,0,51,5698,16
-120.137875,2,1,1,1,20,2,3,2,"No",1,3,1,3,1,1,2,2,1,0,77,2927,16
-118.171288,2,1,1,1,71,2,3,2,"No",3,1,1,1,1,2,2,2,1,0,38,5466,16
-117.927597,1,2,2,1,31,2,3,2,"No",1,3,1,3,1,2,2,3,1,0,34,2364,16
-118.062943,1,1,2,2,2,1,2,1,"No",3,1,1,1,1,1,2,4,1,0,61,4387,16
-118.397236,1,1,2,1,12,1,2,1,"No",1,3,1,3,3,1,2,1,1,0,24,2873,16
-117.73045,1,1,1,2,9,2,1,2,"Yes",1,3,3,1,3,1,1,1,1,0,40,2267,16
-119.286558,2,2,1,2,11,2,1,1,"No",3,1,3,1,1,1,2,3,1,0,40,4143,16
-117.593053,1,1,2,1,71,2,1,1,"Yes",3,3,3,3,3,2,2,1,1,0,28,5643,16
-117.961179,1,1,2,2,42,2,3,2,"Yes",3,1,1,3,1,2,2,2,1,0,63,5643,16
-119.055813,1,1,2,2,45,2,1,3,"No internet service",2,2,2,2,2,3,1,4,1,0,32,2844,16
-117.962461,2,1,2,2,28,1,2,1,"No",3,3,3,3,3,2,2,2,1,0,80,2797,16
-118.584212,2,1,1,2,60,2,3,1,"Yes",1,3,3,3,3,3,2,3,1,0,41,4104,16
-117.889656,2,1,2,2,7,1,2,1,"Yes",1,3,3,1,3,3,1,2,1,0,60,2750,16
-117.955054,2,1,1,1,27,2,3,2,"No",1,3,1,3,3,2,2,1,1,0,50,5939,16
-118.073839,1,2,1,1,27,2,3,2,"No",3,3,1,1,1,1,2,1,1,0,77,5990,16
-118.837167,1,1,1,1,11,2,1,1,"No",1,3,3,1,1,2,1,1,1,0,27,5899,16
-117.865469,2,1,2,2,4,1,2,1,"Yes",1,1,1,3,1,1,1,2,1,0,40,3824,16
-118.082935,2,1,1,1,68,1,2,1,"No",1,3,1,1,3,1,2,1,1,0,69,6270,16
-118.256358,2,2,1,1,1,2,1,2,"No",1,1,1,1,1,1,2,3,1,0,51,2469,16
-118.029441,1,1,1,1,18,2,1,3,"No internet service",2,2,2,2,2,2,1,4,1,0,55,2910,16
-117.773354,2,1,1,1,26,2,1,3,"No internet service",2,2,2,2,2,1,2,3,1,0,68,5712,16
-117.67828,1,1,2,1,17,1,2,1,"No",3,3,1,1,1,1,2,2,1,0,38,5977,16
-117.384948,2,2,2,1,59,2,1,2,"Yes",3,3,1,1,1,2,2,2,1,0,61,5295,16
-117.734568,2,1,1,1,30,2,1,1,"Yes",1,3,1,1,1,3,2,4,1,0,70,5445,16
-119.739935,1,2,2,1,50,2,3,3,"No internet service",2,2,2,2,2,2,1,3,1,0,61,4015,16
-119.242874,2,1,1,1,9,1,2,1,"Yes",1,3,3,1,3,2,1,4,1,0,47,5535,16
-118.924982,1,1,2,2,3,2,1,3,"No internet service",2,2,2,2,2,1,1,4,1,0,31,4943,16
-119.345011,1,1,1,2,14,2,1,1,"No",1,3,1,3,1,1,2,2,1,0,51,5962,16
-119.2997,1,2,1,1,31,2,1,2,"Yes",1,1,1,1,1,1,2,2,1,0,39,2057,16
-120.019511,1,1,1,1,7,2,1,1,"Yes",3,3,1,1,1,1,1,3,1,0,71,2845,16
-119.865999,2,1,2,1,17,2,1,3,"No internet service",2,2,2,2,2,2,1,1,1,0,63,3526,16
-119.593757,1,2,1,1,2,2,1,2,"No",1,1,1,3,1,1,1,4,1,0,59,4267,16
-119.749323,1,1,2,2,72,2,3,2,"Yes",3,3,1,3,3,3,1,2,1,0,27,5723,16
-120.630682,2,1,1,1,7,2,1,2,"No",1,3,1,1,1,1,2,3,1,0,52,5335,16
-119.679414,1,1,2,2,72,2,3,2,"Yes",1,3,3,3,3,3,2,1,1,0,41,4754,16
-119.69056,1,2,1,1,4,2,3,2,"No",1,1,1,1,1,1,2,3,1,0,50,4093,16
-120.118055,1,1,1,1,71,2,3,3,"No internet service",2,2,2,2,2,3,1,3,1,0,74,4555,16
-120.123526,2,1,2,2,47,2,3,3,"No internet service",2,2,2,2,2,3,1,4,1,0,78,3629,16
-119.52137,2,2,2,1,57,2,1,2,"No",3,3,1,3,1,2,2,3,1,0,23,5636,16
-119.216328,2,2,2,1,50,2,3,2,"Yes",1,3,1,3,3,3,2,2,1,0,40,5324,16
-120.955099,2,1,1,1,8,2,1,3,"No internet service",2,2,2,2,2,1,2,2,1,0,24,5624,16
-119.930027,1,1,1,1,70,2,1,3,"No internet service",2,2,2,2,2,2,1,1,1,0,72,6072,16
-120.437354,2,1,1,2,1,2,1,1,"Yes",3,1,3,1,3,1,2,1,1,0,53,2706,16
-119.024051,2,1,2,1,8,2,3,2,"No",1,1,1,1,3,1,2,1,1,0,72,2512,16
-119.657092,2,1,2,2,60,2,1,3,"No internet service",2,2,2,2,2,3,1,4,1,0,47,4020,16
-119.298895,2,1,2,2,49,2,3,2,"No",1,1,3,3,3,2,2,3,1,0,53,4301,16
-119.797113,1,1,2,1,67,2,3,3,"No internet service",2,2,2,2,2,3,2,2,1,0,32,5887,16
-119.905245,2,1,2,1,67,2,3,1,"Yes",3,3,3,1,1,3,1,2,1,0,80,4361,16
-119.421842,1,1,1,1,47,2,3,2,"No",3,3,1,3,3,1,2,3,1,0,74,3723,16
-119.94575,1,1,1,1,53,2,1,2,"Yes",3,3,3,1,3,3,1,4,1,0,23,4754,16
-119.440414,2,1,2,1,69,2,1,1,"Yes",3,3,3,3,3,3,2,4,1,0,70,5345,16
-120.153393,2,1,1,1,3,2,1,2,"Yes",1,1,1,1,3,1,2,4,1,0,37,2500,16
-119.642281,2,1,1,1,4,2,1,1,"No",1,1,1,1,1,1,1,4,1,0,45,2124,16
-119.001021,2,1,2,2,56,2,3,1,"Yes",3,1,3,1,3,3,2,2,1,0,52,5314,16
-119.338535,2,2,2,1,61,2,3,3,"No internet service",2,2,2,2,2,3,1,1,1,0,78,6421,16
-119.548156,2,1,2,2,12,2,1,3,"No internet service",2,2,2,2,2,1,1,4,1,0,65,2891,16
-119.202677,1,1,2,2,28,2,3,2,"No",1,1,3,1,3,2,2,3,1,0,74,5823,16
-119.787574,2,1,1,1,24,2,1,1,"Yes",3,1,3,1,1,1,1,1,1,0,56,5095,16
-119.762633,1,1,2,2,68,2,3,1,"Yes",3,3,3,1,3,2,2,3,1,0,67,5071,16
-119.801247,2,1,1,2,39,2,3,2,"No",1,1,3,3,3,3,1,4,1,0,71,3124,16
-119.827813,1,1,2,1,42,2,1,3,"No internet service",2,2,2,2,2,1,1,2,1,0,69,2127,16
-119.761826,1,1,2,1,6,2,3,2,"No",3,1,1,1,3,1,2,3,1,0,54,4297,16
-119.7645,1,1,2,1,38,2,1,3,"No internet service",2,2,2,2,2,2,2,2,1,0,25,4411,16
-119.783786,2,1,1,1,18,2,1,3,"No internet service",2,2,2,2,2,3,1,2,1,0,20,2782,16
-119.929894,1,1,2,1,4,2,1,3,"No internet service",2,2,2,2,2,1,1,4,1,0,66,4580,16
-119.741322,2,1,2,1,27,2,1,1,"No",3,1,3,1,1,1,2,3,1,0,66,2563,16
-119.68072,2,1,2,2,50,2,1,1,"Yes",1,1,3,3,3,2,1,3,1,0,21,5141,16
-119.818274,2,1,2,2,72,2,1,3,"No internet service",2,2,2,2,2,3,1,3,1,0,41,4949,16
-121.622188,1,1,1,1,70,2,3,3,"No internet service",2,2,2,2,2,2,1,2,1,0,21,4467,16
-121.601306,2,1,2,2,44,2,1,3,"No internet service",2,2,2,2,2,2,1,1,1,0,44,2471,16
-121.615669,1,2,2,1,72,2,3,3,"No internet service",2,2,2,2,2,3,1,1,1,0,55,4397,16
-121.549826,2,1,2,1,71,2,3,3,"No internet service",2,2,2,2,2,3,2,3,1,0,38,4058,16
-121.922239,1,1,1,1,64,2,3,2,"No",3,3,3,3,3,3,2,2,1,0,64,5718,16
-121.852507,1,1,2,1,72,2,3,3,"No internet service",2,2,2,2,2,3,2,1,1,0,36,4551,16
-121.442274,2,2,2,1,29,2,1,2,"Yes",1,3,1,1,3,2,1,1,1,0,55,3553,16
-121.396719,1,1,2,1,23,2,1,1,"Yes",1,3,3,1,3,2,2,1,1,0,34,3519,16
-121.926417,2,1,2,1,2,2,3,2,"No",1,3,1,3,1,1,2,3,1,0,32,4889,16
-121.823565,2,1,2,2,53,2,3,1,"No",1,3,3,3,3,2,2,4,1,0,73,5052,16
-121.647195,2,1,1,2,72,2,1,3,"No internet service",2,2,2,2,2,3,1,2,1,0,72,5730,16
-122.306132,2,1,2,2,72,2,3,2,"Yes",3,1,3,1,3,3,2,2,1,0,46,4054,16
-122.407992,1,1,1,1,7,2,1,2,"No",1,3,3,3,3,1,2,3,1,0,56,5041,16
-122.224165,1,1,2,1,71,2,3,3,"No internet service",2,2,2,2,2,3,2,2,1,0,77,4742,16
-122.26308,1,2,1,1,41,2,1,2,"No",1,3,3,3,3,2,2,1,1,0,38,2227,16
-122.134356,2,1,2,2,67,1,2,1,"Yes",1,1,1,3,3,3,1,2,1,0,62,5281,16
-122.093002,2,1,2,1,69,2,3,2,"Yes",3,3,3,1,3,2,2,2,1,0,51,5935,16
-122.183762,1,2,2,1,70,2,3,1,"Yes",3,3,3,3,3,3,2,1,1,0,44,5264,16
-122.215844,2,1,1,1,72,2,3,2,"Yes",3,3,3,3,3,3,1,1,1,0,56,6347,16
-122.509594,1,1,2,2,65,2,3,3,"No internet service",2,2,2,2,2,3,1,2,1,0,72,5352,16
-122.502311,1,1,1,1,70,2,3,2,"Yes",3,3,3,3,3,3,2,2,1,0,25,4182,16
-122.086022,1,1,2,2,72,1,2,1,"Yes",1,3,1,3,3,3,2,2,1,0,28,4954,16
-122.455167,1,1,2,1,12,2,3,1,"Yes",1,3,1,3,3,2,1,3,1,0,55,2495,16
-122.235414,1,1,1,1,25,2,1,1,"Yes",1,1,3,3,3,1,2,2,1,0,32,3955,16
-122.297152,1,1,1,1,52,1,2,1,"Yes",3,1,3,1,1,3,1,4,1,0,52,4247,16
-122.196318,2,2,1,1,8,2,1,2,"No",1,1,1,1,1,1,2,2,1,0,47,2939,16
-122.230941,2,1,1,1,2,2,1,3,"No internet service",2,2,2,2,2,1,1,4,1,0,59,4978,16
-122.430661,1,1,2,2,56,2,1,3,"No internet service",2,2,2,2,2,3,1,4,1,0,59,5172,16
-122.341444,1,1,2,1,47,2,3,3,"No internet service",2,2,2,2,2,2,1,3,1,0,47,2382,16
-122.426468,2,2,1,1,2,2,1,3,"No internet service",2,2,2,2,2,1,1,3,1,0,24,4577,16
-122.037311,1,1,1,1,8,2,1,1,"Yes",1,1,1,3,1,1,2,3,1,0,29,5862,16
-122.009613,2,1,2,1,45,2,3,2,"Yes",1,3,1,1,1,1,2,4,1,0,44,3289,16
-122.411287,1,1,1,1,38,2,1,3,"No internet service",2,2,2,2,2,2,1,4,1,0,27,4539,16
-122.402241,2,1,2,1,72,2,3,2,"Yes",3,3,3,3,3,3,2,3,1,0,58,5890,16
-122.395521,1,1,2,2,71,2,3,2,"Yes",3,3,1,3,1,3,2,2,1,0,74,4305,16
-122.408653,2,1,2,2,66,1,2,1,"No",1,1,3,3,3,3,1,1,1,0,30,4652,16
-122.402293,1,1,2,2,13,2,3,3,"No internet service",2,2,2,2,2,3,2,1,1,0,21,4734,16
-122.443119,1,1,2,2,65,2,3,1,"Yes",3,3,3,3,3,3,1,1,1,0,26,4921,16
-122.437301,2,1,2,2,15,2,1,3,"No internet service",2,2,2,2,2,3,1,4,1,0,54,2742,16
-122.486764,1,1,2,1,72,2,3,3,"No internet service",2,2,2,2,2,3,1,2,1,0,78,4067,16
